candidate_id,order,source_witness_id,source_pdf_page,source_printed_page,page_alignment_status,source_ocr_line_start,source_ocr_line_end,headword_es_ocr,cora_ocr,raw_span_ocr,separator_type,multiple_separator_flag,extraction_confidence,review_status,human_verified
ORT1888-cand-001558,1558,ORTEGA1888-TEPIC-IA,72,68,matched_headword,3870,3871,"Ocasión, dar á otro",Hutéhclie. Natehche.,"Ocasión, dar á otro. — Hutéhclie. Natehche.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001559,1559,ORTEGA1888-TEPIC-IA,72,68,matched_headword,3872,3873,Ocasión tal,Huatéhcheziat.,Ocasión tal. — Huatéhcheziat.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001560,1560,ORTEGA1888-TEPIC-IA,72,68,matched_headword,3874,3875,Oculta,Abata Neti.,Ocultar. — Abata Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001561,1561,ORTEGA1888-TEPIC-IA,72,68,matched_headword,3876,3877,Odio ó enemistad,Anxchviat.,Odio ó enemistad. — Anxchviat.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001562,1562,ORTEGA1888-TEPIC-IA,72,68,matched_headword,3878,3879,Odio tene,"NHaxchvia, Neti.","Odio tener.— NHaxchvia, Neti.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001563,1563,ORTEGA1888-TEPIC-IA,72,68,matched_headword,3880,3881,Ofende,Xa cacare. Neteii.,Ofender — Xa cacare. Neteii.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001564,1564,ORTEGA1888-TEPIC-IA,72,68,matched_headword,3882,3883,Ofensa,Xana cat.,Ofensa. —Xana cat.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001565,1565,ORTEGA1888-TEPIC-IA,72,68,matched_headword,3884,3885,Ofenso,Tixanacaiihuame pl. tzi.,Ofensor. — Tixanacaiihuame pl. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001566,1566,ORTEGA1888-TEPIC-IA,72,68,matched_headword,3886,3887,Oficio propio del hombre,Muérit.,Oficio propio del hombre. — Muérit.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001567,1567,ORTEGA1888-TEPIC-IA,72,68,matched_headword,3888,3889,"Oy, ado de tiempo",Tico.,"Oy, ado de tiempo. — Tico.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001568,1568,ORTEGA1888-TEPIC-IA,72,68,matched_headword,3890,3891,"Oydo, sentido pai a oy",Namuáhxcat.,"Oydo, sentido pai a oyr. ,— Namuáhxcat.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001569,1569,ORTEGA1888-TEPIC-IA,72,68,matched_headword,3892,3893,"Oydor, el que oye","Tinamuahcnme. pl. tzi,","Oydor, el que oye. — Tinamuahcnme. pl. tzi,",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001570,1570,ORTEGA1888-TEPIC-IA,72,68,anchored_same_page,3894,3895,Oy,Namuá. Neti.,Oyr. — Namuá. Neti.,em_dash,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-001571,1571,ORTEGA1888-TEPIC-IA,72,68,anchored_same_page,3896,3897,Ojo,Hauziti.,Ojo. — Hauziti.,em_dash,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-001572,1572,ORTEGA1888-TEPIC-IA,72,68,matched_headword,3898,3899,Olas hacer el agua,xTeutehreyéca.,Olas hacer el agua. — xTeutehreyéca.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001573,1573,ORTEGA1888-TEPIC-IA,72,68,matched_headword,3900,3905,"Oler, hechar de si olo","Te. Ñe,","Oler, hechar de si olor. — Te. Ñe, | vtmmmm",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001574,1574,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3912,3913,Oler con el olfato,Euchm. Neti.,Oler con el olfato.— Euchm. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001575,1575,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3914,3915,Oler mal,Tecñré. Ne,Oler mal.— Tecñré. Ne,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001576,1576,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3916,3917,Olla,Xárit.,Ollar. -Xárit.,hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-001577,1577,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3918,3919,Olvido,Huaxcihriat.,Olvido. — Huaxcihriat.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001578,1578,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3920,3921,Olorosa cosa,Té.,Olorosa cosa.- — Té.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001579,1579,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3922,3923,Olvida,Aohuáxe. Neti.,Olvidar. — Aohuáxe. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001580,1580,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3924,3925,Ombligo,Zepútzite.,"Ombligo, — Zepútzite.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001581,1581,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3926,3927,Ombro de hombre,Nahpoariti,Ombro de hombre.— Nahpoariti,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001582,1582,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3928,3929,Oprimi,Uitetzinazt.. Nete.,Oprimir.-^ Uitetzinazt.. Nete.,hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-001583,1583,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3930,3931,Oprimido esta,Ucatna. N.,Oprimido estar.— Ucatna. N.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001584,1584,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3932,3933,Orar á Dios,Vcubé. Nencubé.,Orar á Dios. — Vcubé. Nencubé.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001585,1585,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3934,3935,Oración,Cubéhat.,Oración. — Cubéhat.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001586,1586,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3936,3937,Orador tal,Vcubihuáme. pl. tzi.,Orador tal.— Vcubihuáme. pl. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001587,1587,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3938,3939,Ordeña,Haché Neti.,Ordeñar; --Haché Neti.,hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-001588,1588,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3940,3941,Orégano de la tierra,A.cuaxá,Orégano de la tierra. ^— A.cuaxá,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001589,1589,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3942,3943,Oreja,Naxaihti.,Oreja. — Naxaihti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001590,1590,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3944,3945,Orejea,Busca menear las orejas.,Orejear. — Busca menear las orejas.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001591,1591,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3946,3947,Orilla de la agua,Haihketzé.,Orilla de la agua. — Haihketzé.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001592,1592,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3948,3949,Orina,Busca meados.,Orina. — Busca meados.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001593,1593,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3950,3951,Orina,Busca mear.,Orinar. — Busca mear.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001594,1594,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3952,3953,Ortiga,Ytzizcai.,Ortiga. — Ytzizcai.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001595,1595,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3954,3955,Osado se,Huatahuá. Nateneá.,Osado ser. — Huatahuá. Nateneá.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001596,1596,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3956,3957,"Oso, animal",Atzet. pl. tzi.,"Oso, animal. — Atzet. pl. tzi.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001597,1597,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3958,3959,Otoño,-Bita.,Otoño.- -Bita.,hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-001598,1598,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3960,3961,Otorgar la petición,Xebe. Neti.,Otorgar la petición. — Xebe. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001599,1599,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3962,3963,Otra vez,Chatáhuatzi.,Otra vez. — Chatáhuatzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001600,1600,ORTEGA1888-TEPIC-IA,72,68,matched_headword,3964,3966,Otro,"0""ut.","Otro. — 0""ut.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001601,1601,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3967,3967,Pace,Huacuáite. Neti.,Pacer. — Huacuáite. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001602,1602,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3968,3973,Paciencia tene,Titzahaaté. Ne.,Paciencia tener. — Titzahaaté. Ne. | ',em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001603,1603,ORTEGA1888-TEPIC-IA,74,70,matched_headword,3977,3978,Paciente,Titzahuateácame. pl. tzi.,Paciente. — Titzahuateácame. pl. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001604,1604,ORTEGA1888-TEPIC-IA,73,69,matched_headword,3979,3980,Paciencia,Titzahuéat.,Paciencia. — Titzahuéat.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001605,1605,ORTEGA1888-TEPIC-IA,74,70,matched_headword,3981,3982,Padece,Teupuáihte. Netimpuáite.,Padecer. — Teupuáihte. Netimpuáite.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001606,1606,ORTEGA1888-TEPIC-IA,74,70,matched_headword,3983,3984,Padrastro,Tiyaóppaári .,Padrastro. — Tiyaóppaári .,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001607,1607,ORTEGA1888-TEPIC-IA,74,70,matched_headword,3985,3986,Padre,Tiyaóppa.,Padre. — Tiyaóppa.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001608,1608,ORTEGA1888-TEPIC-IA,74,70,matched_headword,3987,3988,Pagar deuda,Anahchitene. Neti.,Pagar deuda. — Anahchitene. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001609,1609,ORTEGA1888-TEPIC-IA,74,70,matched_headword,3989,3990,Paga tal,Nahchiterit.,Paga tal. — Nahchiterit.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001610,1610,ORTEGA1888-TEPIC-IA,74,70,matched_headword,3991,3992,"Paja, generalmente",Euxaiiti.,"Paja, generalmente. — Euxaiiti.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001611,1611,ORTEGA1888-TEPIC-IA,74,70,matched_headword,3993,3994,Palabra,Neúcari t.,Palabra. — Neúcari t.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001612,1612,ORTEGA1888-TEPIC-IA,74,70,matched_headword,3995,3996,"Palma, árbol conocido",Takéti.,"Palma, árbol conocido. — Takéti.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001613,1613,ORTEGA1888-TEPIC-IA,74,70,matched_headword,3997,3998,Palma otra,Vcait.,Palma otra. — Vcait.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001614,1614,ORTEGA1888-TEPIC-IA,74,70,matched_headword,3999,4000,Palo,Coujet.,Palo. — Coujet.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001615,1615,ORTEGA1888-TEPIC-IA,74,70,matched_headword,4001,4004,Palo para escavar tierra,Busca coa.,Palo para escavar tierra. — Busca coa. | Paletilla del brazo. —,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001616,1616,ORTEGA1888-TEPIC-IA,74,70,matched_headword,4005,4006,Palillo oloroso,Caraihuáriti,Palillo oloroso. — Caraihuáriti,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001617,1617,ORTEGA1888-TEPIC-IA,74,70,matched_headword,4007,4008,Paloma,Aniuet.,Paloma. — Aniuet.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001618,1618,ORTEGA1888-TEPIC-IA,74,70,matched_headword,4009,4010,Palpar con las manos,Mué. Metí.,Palpar con las manos. — Mué. Metí.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001619,1619,ORTEGA1888-TEPIC-IA,74,70,matched_headword,4011,4012,Pan generalmente,Hamuit.,Pan generalmente.- — Hamuit.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001620,1620,ORTEGA1888-TEPIC-IA,74,70,matched_headword,4013,4014,Panza,Xáyet.,Panza. — Xáyet.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001621,1621,ORTEGA1888-TEPIC-IA,74,70,matched_headword,4015,4016,Pandearse,Ai teauhá. Neiteuhá,Pandearse.— Ai teauhá. Neiteuhá,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001622,1622,ORTEGA1888-TEPIC-IA,74,70,matched_headword,4017,4018,Paño de lino ó de lana,Taziti.,Paño de lino ó de lana. — Taziti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001623,1623,ORTEGA1888-TEPIC-IA,74,70,matched_headword,4019,4020,Paño tener en la cara,Ahuaraví. N.,Paño tener en la cara. — Ahuaraví. N.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001624,1624,ORTEGA1888-TEPIC-IA,74,70,matched_headword,4021,4022,Pantanos ave,Huavinie.,Pantanos aver. — Huavinie.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001625,1625,ORTEGA1888-TEPIC-IA,74,70,matched_headword,4023,4024,Pantorrilla,Huáorit.,Pantorrilla. — Huáorit.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001626,1626,ORTEGA1888-TEPIC-IA,74,70,matched_headword,4025,4026,"Papa, fruta conocida",TVz/puatzi.,"Papa, fruta conocida. --TVz/puatzi.",hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-001627,1627,ORTEGA1888-TEPIC-IA,74,70,matched_headword,4027,4028,Papel,Yüxarit.,Papel. -Yüxarit.,hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-001628,1628,ORTEGA1888-TEPIC-IA,74,70,matched_headword,4029,4030,Para qué?,Aeineita?,Para qué? — Aeineita?,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001629,1629,ORTEGA1888-TEPIC-IA,74,70,matched_headword,4031,4032,"Pararse, ponerse en pie",Ache. N.,"Pararse, ponerse en pie. — Ache. N.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001630,1630,ORTEGA1888-TEPIC-IA,74,70,matched_headword,4033,4034,Pararse el que corre,Huatécha. Natéchax.,Pararse el que corre. — Huatécha. Natéchax.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001631,1631,ORTEGA1888-TEPIC-IA,74,70,matched_headword,4035,4036,Pardo colo,Taxa.,Pardo color. — Taxa.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001632,1632,ORTEGA1888-TEPIC-IA,74,70,matched_headword,4037,4038,Parecer lo perdido,Huacéhri. Naircé.,Parecer lo perdido. — Huacéhri. Naircé.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001633,1633,ORTEGA1888-TEPIC-IA,74,70,matched_headword,4039,4044,Parecer á otro,Apucuputeacanéri. Apuennuteaca-,Parecer á otro.- Apucuputeacanéri. Apuennuteaca- | n,hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-001634,1634,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4051,4052,Pareja cosa,^Vxápuamecheá.,Pareja cosa.— ^Vxápuamecheá.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001635,1635,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4053,4054,Pares de la que pave,Capí.,Pares de la que pave. — Capí.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001636,1636,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4055,4056,Parida,Nuecaréme. pl. tzi.,"Parida. ,— Nuecaréme. pl. tzi.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001637,1637,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4057,4058,Pari,Nue. Neti,Parir.— Nue. Neti,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001638,1638,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4059,4060,Pariente,Tiihuá.,Pariente.^— Tiihuá.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001639,1639,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4061,4064,Parla,"Xahta. Neti,","Parlar. — Xahta. Neti, | Partear, ayudar á parir.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001640,1640,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4065,4066,Partir en partes,Tara.,Partir en partes. — Tara.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001641,1641,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4067,4068,Parlero,Tixaxatame. pl. tzi.,Parlero. — Tixaxatame. pl. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001642,1642,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4069,4070,Pascua florida,Xuxut. pascua.,Pascua florida. — Xuxut. pascua.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001643,1643,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4071,4073,Pascua de Navidad,"Nuca, pascua.","Pascua de Navidad. — Nuca, pascua. | Pasar la flecha el blanco quedando atravesada en el cuer-",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001644,1644,ORTEGA1888-TEPIC-IA,75,71,anchored_same_page,4074,4076,po,Atné. N.,"po.^—Atné. N. | Pasar la flecha el blanco, pasando toda por la segunda he-",em_dash,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-001645,1645,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4077,4078,rida,Anáhao. N,rida.— Anáhao. N,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001646,1646,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4079,4080,Pasar ;í los otros que caminan,Amuáheyite.,Pasar ;í los otros que caminan. — Amuáheyite.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001647,1647,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4081,4082,Pasar el rio á nado,"Antahaú. N. >,","Pasar el rio á nado. — Antahaú. N. >,",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001648,1648,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4083,4084,"Pasar el rio, nada",Anta. N.,"Pasar el rio, nadar — Anta. N.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001649,1649,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4085,4086,Pasar adelante,NAhévezt. N.,Pasar adelante — NAhévezt. N.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001650,1650,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4087,4088,Pasar fruía,Yeuxa. Neti.,Pasar fruía. — Yeuxa. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001651,1651,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4089,4090,"Pasearse, di vertirse",Pazeárubí.,"Pasearse, di vertirse. — Pazeárubí.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001652,1652,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4091,4092,Pasión trabajosa,Puáihtzit.,Pasión trabajosa.-^ Puáihtzit.,hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-001653,1653,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4093,4094,Pasto para las bestias,Euxixht'i.,Pasto para las bestias. — Euxixht'i.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001654,1654,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4095,4096,Pasto ave,Hu^ü/xatá.,Pasto aver. — Hu^ü/xatá.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001655,1655,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4097,4098,Pasmarse la bestia,"AAuzcarutzá,","Pasmarse la bestia.— AAuzcarutzá,",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001656,1656,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4099,4100,Paso del rio,Antayéic.,Paso del rio. — Antayéic.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001657,1657,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4101,4105,Pato,Moarúi. pl. tzi.,"Pato. — Moarúi. pl. tzi. | Pato de tierra Caliente encarnado, | tzi.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001658,1658,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4106,4107,Paves,Busca adarba.,Paves. — Busca adarba.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001659,1659,ORTEGA1888-TEPIC-IA,75,71,matched_headword,4108,4113,Pájaro generalmente,Busca ave.,Pájaro generalmente.— Busca ave. | Ne.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001660,1660,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4120,4121,Pecado,Busca ofensa.,Pecado. — Busca ofensa.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001661,1661,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4122,4123,Pecado,Busca ofensor.,Pecador. — Busca ofensor.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001662,1662,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4124,4125,Peca,Busca ofender.,Pecar.— Busca ofender.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001663,1663,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4126,4127,"Pez, ó pescador generalmente",Hucat,"Pez, ó pescador generalmente. — Hucat",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001664,1664,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4128,4129,Pedazo,Pitzicai.,Pedazo.— Pitzicai.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001665,1665,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4130,4131,Pedernal prieto para flechas,Teaca,Pedernal prieto para flechas. — Teaca,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001666,1666,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4132,4133,Pedi,Huaviya. Neti.,Pedir. — Huaviya. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001667,1667,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4134,4135,Pedorro,Earipúzte,Pedorro. — Earipúzte,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001668,1668,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4136,4137,Pedo,Earit.,Pedo. — Earit.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001669,1669,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4138,4139,Perse,Eá. Nea.,Perse. — Eá. Nea.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001670,1670,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4140,4141,"Pegar, generalmente",Bite. Neteu.,"Pegar, generalmente. — Bite. Neteu.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001671,1671,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4142,4143,Pegarse los perros,Vbácatzi.,Pegarse los perros. — Vbácatzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001672,1672,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4144,4145,Peina,NCatze. Neti.,Peinar.— NCatze. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001673,1673,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4146,4147,Peine,Busca escobeta.,Peine. — Busca escobeta.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001674,1674,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4148,4149,"Pelar, quitar el pelo",Caye. Neti.,"Pelar, quitar el pelo, r— Caye. Neti.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001675,1675,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4150,4151,"Pelar aves, desplumarlas",Busca desplumar,"Pelar aves, desplumarlas. — Busca desplumar",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001676,1676,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4152,4153,"Pelar la sementera, limpiarla",Mua. Neti.,"Pelar la sementera, limpiarla. — Mua. Neti.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001677,1677,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4154,4155,Pelarse,Apiri é. Netipmé.,Pelarse.— Apiri é. Netipmé.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001678,1678,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4156,4157,Pellejo,Nauérit.,Pellejo. — Nauérit.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001679,1679,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4158,4159,Pellejo arrancado,Navit.,Pellejo arrancado. — Navit.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001680,1680,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4160,4161,Pellizca,^Xetzina. Neti.,Pellizcar.— ^Xetzina. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001681,1681,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4162,4163,Pellizco,Xetzineat.,Pellizco. — Xetzineat.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001682,1682,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4164,4165,Pelo,sKepoáti,Pelo. — sKepoáti,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001683,1683,ORTEGA1888-TEPIC-IA,76,72,matched_headword,4166,4167,Pelón sin pelo,Cayemihua.,Pelón sin pelo. — Cayemihua.,em_dash,false,high,unreviewed_machine_candidate,false
