ID,Description,Entry_ID,Description_Language_ID,CHD_Candidate_ID,CHD_Authority_Status,CHD_Human_Verified
ORT1888-art-000719-s1,Ganéhat.,ORT1888-art-000719,crn,ORT1888-cand-000719,machine_derived,false
ORT1888-art-000720-s1,Tihemi.,ORT1888-art-000720,crn,ORT1888-cand-000720,machine_derived,false
ORT1888-art-000721-s1,Huaóhe. Naúhe.,ORT1888-art-000721,crn,ORT1888-cand-000721,machine_derived,false
ORT1888-art-000722-s1,Xaihnuriti.,ORT1888-art-000722,crn,ORT1888-cand-000722,machine_derived,false
ORT1888-art-000723-s1,Atcútutna. Nantitutna. Áhtepuzi. N.,ORT1888-art-000723,crn,ORT1888-cand-000723,machine_derived,false
ORT1888-art-000724-s1,Nahpoára.,ORT1888-art-000724,crn,ORT1888-cand-000724,machine_derived,false
ORT1888-art-000725-s1,Cahuáriti.,ORT1888-art-000725,crn,ORT1888-cand-000725,machine_derived,false
ORT1888-art-000726-s1,Hébe Neti.,ORT1888-art-000726,crn,ORT1888-cand-000726,machine_derived,false
ORT1888-art-000727-s1,Hebiat.,ORT1888-art-000727,crn,ORT1888-cand-000727,machine_derived,false
ORT1888-art-000728-s1,Átate Ne.,ORT1888-art-000728,crn,ORT1888-cand-000728,machine_derived,false
ORT1888-art-000729-s1,Pipoatzi.,ORT1888-art-000729,crn,ORT1888-cand-000729,machine_derived,false
ORT1888-art-000730-s1,.sJBehehi. Neti.,ORT1888-art-000730,crn,ORT1888-cand-000730,machine_derived,false
ORT1888-art-000731-s1,Zizehi Neti.,ORT1888-art-000731,crn,ORT1888-cand-000731,machine_derived,false
ORT1888-art-000732-s1,Ntitépi. Nete.,ORT1888-art-000732,crn,ORT1888-cand-000732,machine_derived,false
ORT1888-art-000733-s1,Ntikeuca. Nete.,ORT1888-art-000733,crn,ORT1888-cand-000733,machine_derived,false
ORT1888-art-000734-s1,Ntiyé. Nete.,ORT1888-art-000734,crn,ORT1888-cand-000734,machine_derived,false
ORT1888-art-000735-s1,Cutzapéhti.,ORT1888-art-000735,crn,ORT1888-cand-000735,machine_derived,false
ORT1888-art-000736-s1,Titah.,ORT1888-art-000736,crn,ORT1888-cand-000736,machine_derived,false
ORT1888-art-000737-s1,. Tzan i at.,ORT1888-art-000737,crn,ORT1888-cand-000737,machine_derived,false
ORT1888-art-000738-s1,Bibpua. Neti.,ORT1888-art-000738,crn,ORT1888-cand-000738,machine_derived,false
ORT1888-art-000739-s1,Yhtzicuatá. Neti.,ORT1888-art-000739,crn,ORT1888-cand-000739,machine_derived,false
ORT1888-art-000740-s1,Yhtzieuaré Ne.,ORT1888-art-000740,crn,ORT1888-cand-000740,machine_derived,false
ORT1888-art-000741-s1,Ata uri ti.,ORT1888-art-000741,crn,ORT1888-cand-000741,machine_derived,false
ORT1888-art-000742-s1,Ytzapuari.,ORT1888-art-000742,crn,ORT1888-cand-000742,machine_derived,false
ORT1888-art-000743-s1,Ynhatzá Ne.,ORT1888-art-000743,crn,ORT1888-cand-000743,machine_derived,false
ORT1888-art-000744-s1,Yatzá. Neti.,ORT1888-art-000744,crn,ORT1888-cand-000744,machine_derived,false
ORT1888-art-000745-s1,"Tcuenazt,",ORT1888-art-000745,crn,ORT1888-cand-000745,machine_derived,false
ORT1888-art-000746-s1,Ahuaótuna.,ORT1888-art-000746,crn,ORT1888-cand-000746,machine_derived,false
ORT1888-art-000747-s1,Veezé Ne.,ORT1888-art-000747,crn,ORT1888-cand-000747,machine_derived,false
ORT1888-art-000748-s1,vTzalluate. Neti.,ORT1888-art-000748,crn,ORT1888-cand-000748,machine_derived,false
ORT1888-art-000749-s1,Tzahuaterit.,ORT1888-art-000749,crn,ORT1888-cand-000749,machine_derived,false
ORT1888-art-000750-s1,Abatzotní. N.,ORT1888-art-000750,crn,ORT1888-cand-000750,machine_derived,false
ORT1888-art-000751-s1,>Tzubetn.,ORT1888-art-000751,crn,ORT1888-cand-000751,machine_derived,false
ORT1888-art-000752-s1,Tatáhuacatn.,ORT1888-art-000752,crn,ORT1888-cand-000752,machine_derived,false
ORT1888-art-000753-s1,Taavihhuacame.,ORT1888-art-000753,crn,ORT1888-cand-000753,machine_derived,false
ORT1888-art-000754-s1,Curuztaté. Curuzneteuataté.,ORT1888-art-000754,crn,ORT1888-cand-000754,machine_derived,false
ORT1888-art-000755-s1,Capuquazé.,ORT1888-art-000755,crn,ORT1888-cand-000755,machine_derived,false
ORT1888-art-000756-s1,Vkeme. Nenkémé.,ORT1888-art-000756,crn,ORT1888-cand-000756,machine_derived,false
ORT1888-art-000757-s1,Teuhté. Neti.,ORT1888-art-000757,crn,ORT1888-cand-000757,machine_derived,false
ORT1888-art-000758-s1,Quaxú.,ORT1888-art-000758,crn,ORT1888-cand-000758,machine_derived,false
ORT1888-art-000759-s1,Anatne?,ORT1888-art-000759,crn,ORT1888-cand-000759,machine_derived,false
ORT1888-art-000760-s1,"Tet,",ORT1888-art-000760,crn,ORT1888-cand-000760,machine_derived,false
ORT1888-art-000761-s1,Achunepeoamexl,ORT1888-art-000761,crn,ORT1888-cand-000761,machine_derived,false
ORT1888-art-000762-s1,Baana Nete.,ORT1888-art-000762,crn,ORT1888-cand-000762,machine_derived,false
ORT1888-art-000763-s1,Itehti.,ORT1888-art-000763,crn,ORT1888-cand-000763,machine_derived,false
ORT1888-art-000764-s1,Nécuazt. Neti.,ORT1888-art-000764,crn,ORT1888-cand-000764,machine_derived,false
ORT1888-art-000765-s1,Necuatziat.,ORT1888-art-000765,crn,ORT1888-cand-000765,machine_derived,false
ORT1888-art-000766-s1,Keupihti.,ORT1888-art-000766,crn,ORT1888-cand-000766,machine_derived,false
ORT1888-art-000767-s1,>Yteyak,ORT1888-art-000767,crn,ORT1888-cand-000767,machine_derived,false
ORT1888-art-000768-s1,Matzebeti.,ORT1888-art-000768,crn,ORT1888-cand-000768,machine_derived,false
ORT1888-art-000769-s1,^Ahuáti.,ORT1888-art-000769,crn,ORT1888-cand-000769,machine_derived,false
ORT1888-art-000770-s1,Naviti.,ORT1888-art-000770,crn,ORT1888-cand-000770,machine_derived,false
ORT1888-art-000771-s1,Coátza pl. rí.,ORT1888-art-000771,crn,ORT1888-cand-000771,machine_derived,false
ORT1888-art-000772-s1,Teazta. Teaztánacat.,ORT1888-art-000772,crn,ORT1888-cand-000772,machine_derived,false
ORT1888-art-000773-s1,Chaéhrin.,ORT1888-art-000773,crn,ORT1888-cand-000773,machine_derived,false
ORT1888-art-000774-s1,Chaeh. Neti.,ORT1888-art-000774,crn,ORT1888-cand-000774,machine_derived,false
ORT1888-art-000775-s1,Aixacuráet. pl tzi.,ORT1888-art-000775,crn,ORT1888-cand-000775,machine_derived,false
ORT1888-art-000776-s1,Ahke. pl. ahkeri.,ORT1888-art-000776,crn,ORT1888-cand-000776,machine_derived,false
ORT1888-art-000777-s1,Xanacati.,ORT1888-art-000777,crn,ORT1888-cand-000777,machine_derived,false
ORT1888-art-000778-s1,Antevi.,ORT1888-art-000778,crn,ORT1888-cand-000778,machine_derived,false
ORT1888-art-000779-s1,Aaztéht.a,ORT1888-art-000779,crn,ORT1888-cand-000779,machine_derived,false
ORT1888-art-000780-s1,Tzapóriti.,ORT1888-art-000780,crn,ORT1888-cand-000780,machine_derived,false
ORT1888-art-000781-s1,^Xanacate. Neti.,ORT1888-art-000781,crn,ORT1888-cand-000781,machine_derived,false
ORT1888-art-000782-s1,^Tihui tari.,ORT1888-art-000782,crn,ORT1888-cand-000782,machine_derived,false
ORT1888-art-000783-s1,Tiyaoberi.,ORT1888-art-000783,crn,ORT1888-cand-000783,machine_derived,false
ORT1888-art-000784-s1,Tihuítari.,ORT1888-art-000784,crn,ORT1888-cand-000784,machine_derived,false
ORT1888-art-000785-s1,Tenca Neti,ORT1888-art-000785,crn,ORT1888-cand-000785,machine_derived,false
ORT1888-art-000786-s1,Admita. Ne.,ORT1888-art-000786,crn,ORT1888-cand-000786,machine_derived,false
ORT1888-art-000787-s1,Yhua. Neti.,ORT1888-art-000787,crn,ORT1888-cand-000787,machine_derived,false
ORT1888-art-000788-s1,Teaolite.,ORT1888-art-000788,crn,ORT1888-cand-000788,machine_derived,false
ORT1888-art-000789-s1,Natzarit.,ORT1888-art-000789,crn,ORT1888-cand-000789,machine_derived,false
ORT1888-art-000790-s1,Enri.,ORT1888-art-000790,crn,ORT1888-cand-000790,machine_derived,false
ORT1888-art-000791-s1,Catzémite.,ORT1888-art-000791,crn,ORT1888-cand-000791,machine_derived,false
ORT1888-art-000792-s1,Acune.,ORT1888-art-000792,crn,ORT1888-cand-000792,machine_derived,false
ORT1888-art-000793-s1,Ceaka élite.,ORT1888-art-000793,crn,ORT1888-cand-000793,machine_derived,false
ORT1888-art-000794-s1,Teat'/a,ORT1888-art-000794,crn,ORT1888-cand-000794,machine_derived,false
ORT1888-art-000795-s1,Teatzeat.,ORT1888-art-000795,crn,ORT1888-cand-000795,machine_derived,false
ORT1888-art-000796-s1,Teatzácame. pl. tzi.,ORT1888-art-000796,crn,ORT1888-cand-000796,machine_derived,false
ORT1888-art-000797-s1,Nazi ti.,ORT1888-art-000797,crn,ORT1888-cand-000797,machine_derived,false
ORT1888-art-000798-s1,Busca cárcel.,ORT1888-art-000798,crn,ORT1888-cand-000798,machine_derived,false
ORT1888-art-000799-s1,Xuxca.,ORT1888-art-000799,crn,ORT1888-cand-000799,machine_derived,false
ORT1888-art-000800-s1,"Namiat,",ORT1888-art-000800,crn,ORT1888-cand-000800,machine_derived,false
ORT1888-art-000801-s1,Na moa. Neti.,ORT1888-art-000801,crn,ORT1888-cand-000801,machine_derived,false
ORT1888-art-000802-s1,Euni.,ORT1888-art-000802,crn,ORT1888-cand-000802,machine_derived,false
ORT1888-art-000803-s1,Anahcatze. Nete.,ORT1888-art-000803,crn,ORT1888-cand-000803,machine_derived,false
ORT1888-art-000804-s1,Baña. Nete.,ORT1888-art-000804,crn,ORT1888-cand-000804,machine_derived,false
ORT1888-art-000805-s1,Autehcuti. N.,ORT1888-art-000805,crn,ORT1888-cand-000805,machine_derived,false
ORT1888-art-000806-s1,N Enri ti.,ORT1888-art-000806,crn,ORT1888-cand-000806,machine_derived,false
ORT1888-art-000807-s1,Muchuixéti.,ORT1888-art-000807,crn,ORT1888-cand-000807,machine_derived,false
ORT1888-art-000808-s1,Atapovakteaca. Ne.,ORT1888-art-000808,crn,ORT1888-cand-000808,machine_derived,false
ORT1888-art-000809-s1,"Teuhtezime Neti,",ORT1888-art-000809,crn,ORT1888-cand-000809,machine_derived,false
ORT1888-art-000810-s1,Acune.,ORT1888-art-000810,crn,ORT1888-cand-000810,machine_derived,false
ORT1888-art-000811-s1,Tahapoa*,ORT1888-art-000811,crn,ORT1888-cand-000811,machine_derived,false
ORT1888-art-000812-s1,vNaizébetzi.,ORT1888-art-000812,crn,ORT1888-cand-000812,machine_derived,false
ORT1888-art-000813-s1,Eiihv'r. Euhriéyacam.,ORT1888-art-000813,crn,ORT1888-cand-000813,machine_derived,false
ORT1888-art-000814-s1,Viata.,ORT1888-art-000814,crn,ORT1888-cand-000814,machine_derived,false
ORT1888-art-000815-s1,Quaxpoa.,ORT1888-art-000815,crn,ORT1888-cand-000815,machine_derived,false
ORT1888-art-000816-s1,Teteamnavi.,ORT1888-art-000816,crn,ORT1888-cand-000816,machine_derived,false
ORT1888-art-000817-s1,Tepohbi.,ORT1888-art-000817,crn,ORT1888-cand-000817,machine_derived,false
ORT1888-art-000818-s1,.Caerit.,ORT1888-art-000818,crn,ORT1888-cand-000818,machine_derived,false
ORT1888-art-000819-s1,Muekeri té.,ORT1888-art-000819,crn,ORT1888-cand-000819,machine_derived,false
ORT1888-art-000820-s1,Pitzicai.,ORT1888-art-000820,crn,ORT1888-cand-000820,machine_derived,false
ORT1888-art-000821-s1,Tenxa. pl. ii.,ORT1888-art-000821,crn,ORT1888-cand-000821,machine_derived,false
ORT1888-art-000822-s1,Taxuát. pl. zeri.,ORT1888-art-000822,crn,ORT1888-cand-000822,machine_derived,false
ORT1888-art-000823-s1,Capteacu ve.,ORT1888-art-000823,crn,ORT1888-cand-000823,machine_derived,false
ORT1888-art-000824-s1,Busca bailar.,ORT1888-art-000824,crn,ORT1888-cand-000824,machine_derived,false
ORT1888-art-000825-s1,Ta. Neteu.,ORT1888-art-000825,crn,ORT1888-cand-000825,machine_derived,false
ORT1888-art-000826-s1,Tachúite. Neteu. Tauihte.,ORT1888-art-000826,crn,ORT1888-cand-000826,machine_derived,false
ORT1888-art-000827-s1,Tatezte. Neteu. Tatutui-,ORT1888-art-000827,crn,ORT1888-cand-000827,machine_derived,false
ORT1888-art-000828-s1,Tai te. Neteu. Tepuihte,ORT1888-art-000828,crn,ORT1888-cand-000828,machine_derived,false
ORT1888-art-000829-s1,Tahan i ti. Neteu. Tahapuah-,ORT1888-art-000829,crn,ORT1888-cand-000829,machine_derived,false
ORT1888-art-000830-s1,"Antiteaca,",ORT1888-art-000830,crn,ORT1888-cand-000830,machine_derived,false
ORT1888-art-000831-s1,Áúhna.,ORT1888-art-000831,crn,ORT1888-cand-000831,machine_derived,false
ORT1888-art-000832-s1,Entina.,ORT1888-art-000832,crn,ORT1888-cand-000832,machine_derived,false
ORT1888-art-000833-s1,Cheaehre. Nete,ORT1888-art-000833,crn,ORT1888-cand-000833,machine_derived,false
ORT1888-art-000834-s1,Cheaehret.,ORT1888-art-000834,crn,ORT1888-cand-000834,machine_derived,false
ORT1888-art-000835-s1,Acame. N,ORT1888-art-000835,crn,ORT1888-cand-000835,machine_derived,false
ORT1888-art-000836-s1,Acayeat.,ORT1888-art-000836,crn,ORT1888-cand-000836,machine_derived,false
ORT1888-art-000837-s1,Tühca.,ORT1888-art-000837,crn,ORT1888-cand-000837,machine_derived,false
ORT1888-art-000838-s1,ILfutéi'i.,ORT1888-art-000838,crn,ORT1888-cand-000838,machine_derived,false
ORT1888-art-000839-s1,Vaehre. Neti.,ORT1888-art-000839,crn,ORT1888-cand-000839,machine_derived,false
ORT1888-art-000840-s1,Vaehreat.,ORT1888-art-000840,crn,ORT1888-cand-000840,machine_derived,false
ORT1888-art-000841-s1,Muechit.,ORT1888-art-000841,crn,ORT1888-cand-000841,machine_derived,false
ORT1888-art-000842-s1,Vhuatazizehizt Neteu.,ORT1888-art-000842,crn,ORT1888-cand-000842,machine_derived,false
ORT1888-art-000843-s1,Pipoatzi.,ORT1888-art-000843,crn,ORT1888-cand-000843,machine_derived,false
ORT1888-art-000844-s1,Tüaro.,ORT1888-art-000844,crn,ORT1888-cand-000844,machine_derived,false
ORT1888-art-000845-s1,Chuta.,ORT1888-art-000845,crn,ORT1888-cand-000845,machine_derived,false
ORT1888-art-000846-s1,Anáhtat.,ORT1888-art-000846,crn,ORT1888-cand-000846,machine_derived,false
ORT1888-art-000847-s1,CVwra,ORT1888-art-000847,crn,ORT1888-cand-000847,machine_derived,false
ORT1888-art-000848-s1,Xfwri. Neti.,ORT1888-art-000848,crn,ORT1888-cand-000848,machine_derived,false
ORT1888-art-000849-s1,Autauhataca. Nauta nata cá.,ORT1888-art-000849,crn,ORT1888-cand-000849,machine_derived,false
ORT1888-art-000850-s1,Acáhé. Nete.,ORT1888-art-000850,crn,ORT1888-cand-000850,machine_derived,false
ORT1888-art-000851-s1,Vté. Nete.,ORT1888-art-000851,crn,ORT1888-cand-000851,machine_derived,false
ORT1888-art-000852-s1,Acahé. Nete.,ORT1888-art-000852,crn,ORT1888-cand-000852,machine_derived,false
ORT1888-art-000853-s1,Cahtzótzai. Neti.,ORT1888-art-000853,crn,ORT1888-cand-000853,machine_derived,false
ORT1888-art-000854-s1,Veeaupe. Nenceaupe.,ORT1888-art-000854,crn,ORT1888-cand-000854,machine_derived,false
ORT1888-art-000855-s1,Ceaupiat.,ORT1888-art-000855,crn,ORT1888-cand-000855,machine_derived,false
ORT1888-art-000856-s1,Cas^wpi. Neti.,ORT1888-art-000856,crn,ORT1888-cand-000856,machine_derived,false
ORT1888-art-000857-s1,Nticú. Nete.,ORT1888-art-000857,crn,ORT1888-cand-000857,machine_derived,false
ORT1888-art-000858-s1,"Xeztna, Neti.",ORT1888-art-000858,crn,ORT1888-cand-000858,machine_derived,false
ORT1888-art-000859-s1,Yhmué. Neti.,ORT1888-art-000859,crn,ORT1888-cand-000859,machine_derived,false
ORT1888-art-000860-s1,Xéve Neti.,ORT1888-art-000860,crn,ORT1888-cand-000860,machine_derived,false
ORT1888-art-000861-s1,Taxcupi. Neteu.,ORT1888-art-000861,crn,ORT1888-cand-000861,machine_derived,false
ORT1888-art-000862-s1,Acuxa Nete.,ORT1888-art-000862,crn,ORT1888-cand-000862,machine_derived,false
ORT1888-art-000863-s1,Ycacuanaca. N.,ORT1888-art-000863,crn,ORT1888-cand-000863,machine_derived,false
ORT1888-art-000864-s1,Atzupe. Neti.,ORT1888-art-000864,crn,ORT1888-cand-000864,machine_derived,false
ORT1888-art-000865-s1,Capti te via.,ORT1888-art-000865,crn,ORT1888-cand-000865,machine_derived,false
ORT1888-art-000866-s1,Acuamoa. Nete.,ORT1888-art-000866,crn,ORT1888-cand-000866,machine_derived,false
ORT1888-art-000867-s1,Utemucá. Neantemuaca.,ORT1888-art-000867,crn,ORT1888-cand-000867,machine_derived,false
ORT1888-art-000868-s1,Ten u cat.,ORT1888-art-000868,crn,ORT1888-cand-000868,machine_derived,false
ORT1888-art-000869-s1,Coyeohpe. Neti.,ORT1888-art-000869,crn,ORT1888-cand-000869,machine_derived,false
ORT1888-art-000870-s1,Ycóbpiát.,ORT1888-art-000870,crn,ORT1888-cand-000870,machine_derived,false
ORT1888-art-000871-s1,Cuhtzana. Neti.,ORT1888-art-000871,crn,ORT1888-cand-000871,machine_derived,false
ORT1888-art-000872-s1,Ahuaxérat. Nete.,ORT1888-art-000872,crn,ORT1888-cand-000872,machine_derived,false
ORT1888-art-000873-s1,Antipuena. Ne.,ORT1888-art-000873,crn,ORT1888-cand-000873,machine_derived,false
ORT1888-art-000874-s1,Antiyanioa. Ne.,ORT1888-art-000874,crn,ORT1888-cand-000874,machine_derived,false
ORT1888-art-000875-s1,Tzanax. Neti.,ORT1888-art-000875,crn,ORT1888-cand-000875,machine_derived,false
ORT1888-art-000876-s1,Atatza. Nete.,ORT1888-art-000876,crn,ORT1888-cand-000876,machine_derived,false
ORT1888-art-000877-s1,Vtbet. N.,ORT1888-art-000877,crn,ORT1888-cand-000877,machine_derived,false
ORT1888-art-000878-s1,Tiecha Ne.,ORT1888-art-000878,crn,ORT1888-cand-000878,machine_derived,false
ORT1888-art-000879-s1,Táutzara.,ORT1888-art-000879,crn,ORT1888-cand-000879,machine_derived,false
ORT1888-art-000880-s1,Cütna. Neti.,ORT1888-art-000880,crn,ORT1888-cand-000880,machine_derived,false
ORT1888-art-000881-s1,Moaiiecaitá.,ORT1888-art-000881,crn,ORT1888-cand-000881,machine_derived,false
ORT1888-art-000882-s1,Muarizé. Ne.,ORT1888-art-000882,crn,ORT1888-cand-000882,machine_derived,false
ORT1888-art-000883-s1,Cu humaré. Ne.,ORT1888-art-000883,crn,ORT1888-cand-000883,machine_derived,false
ORT1888-art-000884-s1,Auhcu. Nete.,ORT1888-art-000884,crn,ORT1888-cand-000884,machine_derived,false
ORT1888-art-000885-s1,Tihuárita.,ORT1888-art-000885,crn,ORT1888-cand-000885,machine_derived,false
ORT1888-art-000886-s1,Xepuche.,ORT1888-art-000886,crn,ORT1888-cand-000886,machine_derived,false
ORT1888-art-000887-s1,Taehachrihuame. pl. tzi.,ORT1888-art-000887,crn,ORT1888-cand-000887,machine_derived,false
ORT1888-art-000888-s1,Tahtoa. Neteu.,ORT1888-art-000888,crn,ORT1888-cand-000888,machine_derived,false
ORT1888-art-000889-s1,Ñeüea Neti.,ORT1888-art-000889,crn,ORT1888-cand-000889,machine_derived,false
ORT1888-art-000890-s1,X«tócat.,ORT1888-art-000890,crn,ORT1888-cand-000890,machine_derived,false
ORT1888-art-000891-s1,Teanáme.,ORT1888-art-000891,crn,ORT1888-cand-000891,machine_derived,false
ORT1888-art-000892-s1,Busca demonio.,ORT1888-art-000892,crn,ORT1888-cand-000892,machine_derived,false
ORT1888-art-000893-s1,Tameti.,ORT1888-art-000893,crn,ORT1888-cand-000893,machine_derived,false
ORT1888-art-000894-s1,Vpétevi. Vnétevi.,ORT1888-art-000894,crn,ORT1888-cand-000894,machine_derived,false
ORT1888-art-000895-s1,Tezíhua.,ORT1888-art-000895,crn,ORT1888-cand-000895,machine_derived,false
ORT1888-art-000896-s1,Busca diferir.,ORT1888-art-000896,crn,ORT1888-cand-000896,machine_derived,false
ORT1888-art-000897-s1,Busca deshonesto.,ORT1888-art-000897,crn,ORT1888-cand-000897,machine_derived,false
ORT1888-art-000898-s1,Timuiyebmé.,ORT1888-art-000898,crn,ORT1888-cand-000898,machine_derived,false
ORT1888-art-000899-s1,Yhcata. Neti.,ORT1888-art-000899,crn,ORT1888-cand-000899,machine_derived,false
ORT1888-art-000900-s1,Tecui.,ORT1888-art-000900,crn,ORT1888-cand-000900,machine_derived,false
ORT1888-art-000901-s1,Tíwhmuaztaé. pl. EumsiYi.,ORT1888-art-000901,crn,ORT1888-cand-000901,machine_derived,false
ORT1888-art-000902-s1,Cutzó. Ne.,ORT1888-art-000902,crn,ORT1888-cand-000902,machine_derived,false
ORT1888-art-000903-s1,Tze.,ORT1888-art-000903,crn,ORT1888-cand-000903,machine_derived,false
ORT1888-art-000904-s1,Atévi.,ORT1888-art-000904,crn,ORT1888-cand-000904,machine_derived,false
ORT1888-art-000905-s1,Huancunhua Neti.,ORT1888-art-000905,crn,ORT1888-cand-000905,machine_derived,false
ORT1888-art-000906-s1,Htiachete. Neti.,ORT1888-art-000906,crn,ORT1888-cand-000906,machine_derived,false
ORT1888-art-000907-s1,"Tahtoa, Nete.",ORT1888-art-000907,crn,ORT1888-cand-000907,machine_derived,false
ORT1888-art-000908-s1,Téhui.,ORT1888-art-000908,crn,ORT1888-cand-000908,machine_derived,false
ORT1888-art-000909-s1,Aehna. Aehpo.,ORT1888-art-000909,crn,ORT1888-cand-000909,machine_derived,false
ORT1888-art-000910-s1,Cerit.,ORT1888-art-000910,crn,ORT1888-cand-000910,machine_derived,false
ORT1888-art-000911-s1,Huabet.,ORT1888-art-000911,crn,ORT1888-cand-000911,machine_derived,false
ORT1888-art-000912-s1,Atab.,ORT1888-art-000912,crn,ORT1888-cand-000912,machine_derived,false
ORT1888-art-000913-s1,Vcáchehte. Nete,ORT1888-art-000913,crn,ORT1888-cand-000913,machine_derived,false
ORT1888-art-000914-s1,Antitzete. Ne.,ORT1888-art-000914,crn,ORT1888-cand-000914,machine_derived,false
ORT1888-art-000915-s1,Tai tueca. Neteu,ORT1888-art-000915,crn,ORT1888-cand-000915,machine_derived,false
ORT1888-art-000916-s1,Busca doblar.,ORT1888-art-000916,crn,ORT1888-cand-000916,machine_derived,false
ORT1888-art-000917-s1,Tatahuacihte. Neteu.,ORT1888-art-000917,crn,ORT1888-cand-000917,machine_derived,false
ORT1888-art-000918-s1,Tahua. Ne.,ORT1888-art-000918,crn,ORT1888-cand-000918,machine_derived,false
ORT1888-art-000919-s1,Huacho. Nanché.,ORT1888-art-000919,crn,ORT1888-cand-000919,machine_derived,false
ORT1888-art-000920-s1,Huacuaitzá. Nacuaitzá.,ORT1888-art-000920,crn,ORT1888-cand-000920,machine_derived,false
ORT1888-art-000921-s1,Tepoac.,ORT1888-art-000921,crn,ORT1888-cand-000921,machine_derived,false
ORT1888-art-000922-s1,Teahcuri. p!. tzi.,ORT1888-art-000922,crn,ORT1888-cand-000922,machine_derived,false
